ID	NRPS	Terpene	Others	RiPPs	Other PKSs	PKS-NRP_Hybrids	PKSI	Saccharides
KKK-S58R3_81	2	0	0	0	1	0	0	0
KKK-S58R3_83	1	1	0	0	0	0	0	0
KKK-S59R1_14	4	1	0	0	1	0	0	0
KKK-S59R1_95	1	1	0	1	0	0	0	0
KKK-S59R3_33	1	0	0	0	0	0	3	0
KKK-S59R3_41	2	1	0	0	1	1	2	0
KKK-S59R3_46	3	0	0	0	0	1	3	0
KKK-S60R1_117	1	0	0	0	1	1	0	0
KKK-S60R1_143	1	1	1	0	0	0	0	0
KKK-S60R1_36	1	1	0	0	0	0	0	0
KKK-S60R1_63	2	1	2	1	1	0	0	0
KKK-S60R1_78	1	0	1	1	0	0	0	0
KKK-S61R2_10	2	2	0	0	1	0	0	0
KKK-S61R2_24	1	0	1	0	0	0	1	0
KKK-S61R2_85	1	0	1	0	1	0	0	0
KKK-S61R3_13	1	1	0	0	0	0	0	0
KKK-S61R3_154	1	1	0	0	1	0	0	0
KKK-S61R3_163	1	0	0	0	0	0	0	0
KKK-S61R3_179	1	2	0	0	1	0	0	0
KKK-S61R3_47	1	1	0	0	1	0	0	0
KKK-S61R3_65	2	2	0	0	1	0	0	0
KKK-S61R3_67	1	0	0	0	0	1	0	0
LAL-S44R1_10	1	0	0	0	0	0	0	0
LAL-S44R1_109	1	0	0	0	0	0	0	0
LAL-S44R1_121	1	2	0	0	0	0	1	0
LAL-S44R1_138	2	0	1	1	0	0	0	0
LAL-S44R1_148	3	0	1	0	0	0	0	0
LAL-S44R1_156	2	0	1	1	0	0	1	0
LAL-S44R1_163	1	1	0	2	1	0	0	0
LAL-S44R1_28	3	1	0	0	0	1	0	0
LAL-S44R1_61	2	0	0	0	1	0	0	0
LAL-S44R1_85	1	3	1	0	1	1	0	0
LAL-S44R2_122	2	2	0	1	1	0	0	0
LAL-S44R2_16	1	1	0	1	1	0	0	0
LAL-S44R2_168	2	0	0	3	0	0	1	0
LAL-S44R2_202	1	1	1	0	1	0	0	0
LAL-S44R2_215	1	0	1	1	1	0	0	0
LAL-S44R2_22	3	0	1	2	0	0	1	0
LAL-S44R2_276	2	0	2	0	0	0	0	0
LAL-S44R2_31	1	0	0	0	0	0	0	0
LAL-S44R2_46	1	1	0	0	0	1	0	0
LAL-S44R2_77	5	3	5	2	1	2	14	0
LAL-S44R2_91	1	1	1	0	1	1	0	0
LAL-S44R2_95	1	0	0	0	0	0	0	0
LAL-S44R3_116	1	0	0	0	0	1	0	0
LAL-S44R3_62	1	1	0	1	1	1	0	0
LAL-S44R3_89	1	1	0	1	1	0	1	0
LAL-S44R3_97	1	1	0	0	0	0	0	0
LAL-S44R4_114	1	1	0	0	0	0	2	0
LAL-S44R4_126	1	1	0	0	0	0	0	0
LAL-S44R4_34	1	1	0	1	2	2	1	0
LAL-S44R4_46	1	0	2	0	0	0	0	0
LAL-S44R5_105	1	0	1	1	1	0	1	0
LAL-S44R5_17	1	0	0	0	0	0	0	0
LAL-S44R5_190	1	0	1	0	0	0	0	0
LAL-S44R5_201	1	0	1	0	0	0	0	0
LAL-S44R5_212	2	1	2	1	1	1	0	0
LAL-S44R5_29	1	0	0	0	0	0	0	0
LAL-S44R5_42	1	1	0	2	0	0	0	0
LAL-S44R5_78	2	0	0	1	0	0	0	0
LAL-S44R5_88	2	0	1	0	0	0	0	0
LAL-S45R1_13	1	0	0	1	0	0	0	0
LAL-S45R1_134	1	1	0	0	0	1	0	0
LAL-S45R1_145	4	4	2	3	1	0	0	0
LAL-S45R1_29	1	0	1	0	1	0	2	0
LAL-S45R1_65	1	1	0	1	0	0	0	0
LAL-S45R3_10	1	1	0	1	0	0	0	0
LAL-S45R3_127	4	1	1	0	0	0	0	0
LAL-S45R3_168	1	1	1	0	2	0	0	0
LAL-S45R3_2	5	0	0	2	1	2	0	0
LAL-S45R3_206	1	0	0	1	0	0	1	0
LAL-S45R3_48	4	1	0	1	0	0	0	0
LAL-S45R3_50	1	0	1	1	0	1	0	0
LAL-S45R3_68	1	0	0	0	0	1	0	0
LAL-S45R3_71	1	1	1	0	0	0	0	0
LAL-S45R3_98	7	1	1	1	1	12	4	0
LAL-S45R4_16	1	1	1	1	0	0	0	0
LAL-S45R4_52	1	2	0	0	0	2	0	0
LAL-S45R4_68	1	1	1	0	0	0	0	0
LAL-S45R4_73	2	3	4	1	1	0	9	0
LAL-S45R4_87	2	1	2	0	2	1	3	0
LAL-S45R4_97	2	1	0	1	1	0	0	0
NKL-S46R1_115	1	1	0	0	1	2	1	0
NKL-S46R1_125	5	2	0	0	1	0	0	0
NKL-S46R1_142	1	1	0	0	0	0	0	0
NKL-S46R1_158	1	1	0	0	1	0	0	0
NKL-S46R1_200	3	0	1	1	0	0	0	0
NKL-S46R1_35	1	1	1	1	1	0	0	0
NKL-S46R1_95	1	1	1	1	0	0	3	0
NKL-S46R2_47	1	0	0	1	1	1	0	0
NKL-S46R2_51	1	1	1	1	1	0	0	0
NKL-S46R2_52	1	0	1	1	0	0	0	0
NKL-S46R2_55	1	1	0	0	0	0	0	0
NKL-S46R2_59	2	0	0	0	1	0	0	0
NKL-S46R2_61	2	3	1	5	1	2	0	0
NKL-S46R2_67	1	0	0	0	0	0	0	0
NKL-S46R2_76	24	3	4	5	1	4	0	0
NKL-S46R2_94	1	1	0	1	1	1	0	0
NKL-S46R3_121	2	1	1	0	1	0	2	0
NKL-S46R3_172	3	0	0	0	2	0	0	0
NKL-S46R3_201	1	0	0	0	0	0	1	0
NKL-S46R3_36	3	1	0	0	0	1	0	0
NKL-S46R3_44	4	0	0	0	0	0	0	0
NKL-S47R1_42	1	3	0	0	0	0	0	0
NKL-S47R2_140	1	0	0	1	0	0	0	0
NKL-S47R2_162	1	0	0	0	0	0	0	0
NKL-S47R2_199	1	2	1	0	1	0	1	0
NKL-S47R2_61	1	0	0	0	0	0	1	0
NKL-S47R3_37	1	1	2	0	1	0	0	0
NKL-S47R3_55	5	1	2	2	1	0	1	0
NKL-S47R3_76	2	2	0	0	0	0	0	0
PGN-S62R1_116	1	0	0	1	1	0	0	0
PGN-S62R1_32	2	1	0	0	0	0	0	0
PGN-S62R1_99	1	0	0	0	0	1	0	0
PGN-S62R2_57	2	1	0	0	1	0	0	0
PLA-S39R1_106	1	1	0	0	0	0	0	0
PLA-S39R1_108	1	0	0	0	0	0	0	0
PLA-S39R1_117	1	1	1	0	1	0	0	0
PLA-S39R1_29	2	1	0	1	0	0	0	0
PLA-S39R1_33	1	1	0	0	1	0	0	0
PLA-S39R1_39	1	3	1	0	0	0	1	0
PLA-S39R1_75	1	1	2	0	1	0	0	0
PLA-S39R1_99	1	1	3	1	0	0	0	0
PLA-S39R2_106	1	0	0	0	0	0	0	0
PLA-S39R2_110	1	1	2	0	1	0	0	0
PLA-S39R2_131	2	1	0	2	0	0	0	0
PLA-S39R2_133	1	2	2	2	2	1	0	0
PLA-S39R2_15	2	2	3	0	0	0	0	0
PLA-S39R2_3	1	1	0	0	0	0	1	0
PLA-S39R2_35	1	0	0	0	0	0	0	0
PLA-S39R2_37	1	0	0	0	0	0	0	0
PLA-S39R2_59	1	0	4	0	0	0	0	0
PLA-S39R2_68	2	1	0	0	0	0	0	0
PLA-S39R2_84	1	0	0	0	1	0	0	0
PLA-S39R2_88	1	1	0	1	2	0	0	0
PLA-S39R2_94	1	0	0	0	0	0	0	0
PLA-S39R3_30	4	5	0	1	3	0	1	0
PLA-S39R3_77	1	1	0	0	1	0	0	0
PLA-S39R3_80	2	1	0	0	0	0	0	0
PLA-S39R3_86	2	2	0	2	1	1	0	0
PLA-S39R3_97	1	1	0	0	0	1	0	0
PLA-S39R5_101	1	1	1	0	0	0	0	0
PLA-S39R5_126	6	1	3	1	1	1	0	0
PLA-S39R5_137	4	1	0	0	1	0	0	0
PLA-S39R5_138	2	3	2	0	0	0	0	0
PLA-S39R5_161	1	1	1	1	1	5	0	0
PLA-S39R5_173	4	3	1	1	0	0	0	0
PLA-S39R5_184	1	2	1	0	1	0	0	0
PLA-S39R5_186	2	2	0	0	1	0	0	0
PLA-S39R5_194	1	4	0	0	2	0	0	0
PLA-S39R5_36	1	0	1	0	0	0	0	0
PLA-S39R5_49	1	4	0	0	0	0	0	0
PLA-S39R5_56	1	1	0	2	1	0	0	0
PLA-S39R5_66	1	0	0	1	1	0	0	0
PLA-S39R5_75	1	1	1	0	0	0	0	0
PLA-S39R5_80	2	4	0	0	0	0	0	0
PLA-S39R5_92	1	3	1	0	1	0	0	0
PLA-S40R1_32	1	1	1	2	1	0	0	0
PLA-S40R1_42	1	1	1	0	0	0	0	0
PLA-S40R1_43	1	1	0	0	0	0	0	0
PLA-S40R1_68	1	1	0	0	1	0	0	0
PLA-S40R1_79	1	1	0	1	0	0	0	0
PLA-S40R1_9	1	1	1	1	1	0	0	0
PLA-S40R3_103	1	1	0	0	1	0	0	0
PLA-S40R3_11	1	1	0	0	1	0	0	0
PLA-S40R3_32	3	0	0	0	1	0	0	0
PLA-S40R3_4	2	0	0	1	1	0	0	0
PLA-S40R3_89	1	1	0	1	1	0	0	0
PLA-S40R3_95	1	1	0	0	1	0	0	0
PLA-S40R4_14	1	1	0	1	1	3	0	0
PLA-S40R4_81	1	1	0	0	0	0	0	0
PLA-S40R4_85	1	2	1	0	0	0	0	0
PLA-S40R4_95	1	1	0	1	1	2	0	0
PLA-S41R2_17	1	0	0	0	0	0	0	0
PLA-S41R3_118	3	0	0	0	0	0	0	0
PLA-S41R3_24	1	1	1	0	0	0	0	0
PLA-S41R3_35	1	0	0	0	0	0	0	0
PLA-S41R3_86	3	0	1	2	1	0	0	0
PLA-S41R5_32	22	0	6	6	1	19	1	0
PLA-S41R5_54	1	0	0	0	0	0	0	0
TUW-S63R2_141	1	0	1	2	0	1	0	0
TUW-S63R2_71	1	0	3	3	0	0	0	0
TUW-S63R3_147	1	0	1	1	0	0	0	0
TUW-S63R3_16	3	1	0	1	0	0	1	0
TUW-S63R3_160	1	1	0	1	1	0	0	0
TUW-S63R3_177	1	0	0	0	0	0	0	0
TUW-S63R3_55	1	1	2	0	1	0	1	0
TUW-S63R4_1	1	0	0	0	0	0	0	0
TUW-S63R4_109	4	2	1	4	1	1	1	0
TUW-S63R4_111	1	2	0	1	0	0	0	0
TUW-S63R4_138	1	0	0	0	0	0	0	0
TUW-S63R4_23	5	2	0	4	0	0	0	0
TUW-S63R4_29	1	1	1	1	1	0	0	0
TUW-S63R4_39	3	1	3	0	1	3	1	0
TUW-S63R4_63	2	3	0	4	0	0	0	0
TUW-S63R4_82	1	0	0	0	1	0	0	0
TUW-S63R5_10	3	1	1	2	1	2	0	0
TUW-S63R5_62	2	0	1	1	1	0	1	0
TUW-S63R5_70	1	0	0	0	0	0	0	0
TUW-S64R1_100	1	1	0	0	0	0	0	0
TUW-S64R1_175	1	1	1	0	0	0	1	0
TUW-S64R1_177	1	0	0	0	0	0	1	0
TUW-S64R1_72	1	4	1	0	0	0	0	0
TUW-S64R1_89	2	0	1	1	1	1	0	0
TUW-S64R3_104	1	0	0	1	0	0	0	0
TUW-S64R3_11	2	1	2	1	1	1	1	0
TUW-S64R3_12	1	1	0	0	0	0	0	0
TUW-S64R3_159	1	2	3	4	2	0	0	0
TUW-S64R3_174	2	1	1	0	0	1	0	0
TUW-S64R3_26	1	0	0	0	0	0	0	0
TUW-S64R3_28	2	2	0	2	0	0	0	0
TUW-S64R3_84	1	0	4	1	0	1	1	0
TUW-S64R3_90	2	1	0	0	2	2	0	0
TUW-S64R4_120	1	1	2	1	1	0	0	0
TUW-S64R4_125	1	0	1	0	0	0	0	0
TUW-S64R4_13	1	0	0	0	0	0	0	0
TUW-S64R4_156	2	0	0	0	0	0	0	0
TUW-S64R4_170	1	0	0	2	0	0	0	0
TUW-S64R4_180	2	1	1	0	0	0	0	0
TUW-S64R4_68	1	0	0	1	0	0	0	0
TUW-S64R4_90	1	1	0	0	1	1	0	0
TUW-S64R5_106	1	1	0	1	2	0	2	0
TUW-S64R5_77	1	0	0	0	0	0	0	0
TUW-S65R2_13	4	1	0	0	0	1	0	0
TUW-S65R2_87	1	1	0	1	0	0	0	0
TUW-S65R3_108	2	0	0	1	0	1	0	0
TUW-S65R3_112	1	2	1	0	0	0	0	0
TUW-S65R3_120	1	2	0	0	0	0	0	0
TUW-S65R3_53	3	0	0	0	0	0	0	0
TUW-S65R4_119	1	0	0	1	0	0	0	0
TUW-S65R4_121	1	0	2	2	1	0	0	0
TUW-S65R4_136	1	1	0	0	0	0	0	0
TUW-S65R4_190	1	1	1	0	0	0	0	0
VJW-S48R1_127	1	2	0	1	1	0	3	0
VJW-S48R1_178	2	1	1	0	1	2	1	0
VJW-S48R1_23	1	1	0	0	0	0	0	0
VJW-S48R1_64	2	0	1	1	0	0	0	0
VJW-S48R1_7	3	1	2	1	1	0	0	0
VJW-S48R1_72	1	0	0	1	0	0	0	0
VJW-S48R2_18	1	1	0	0	0	1	0	0
VJW-S48R2_60	7	1	1	8	0	4	4	0
VJW-S48R2_71	2	0	0	0	1	0	0	0
VJW-S48R2_75	1	1	1	1	0	0	0	0
VJW-S48R3_15	2	2	1	1	4	1	0	0
VJW-S48R3_168	2	2	0	1	2	0	0	0
VJW-S48R3_170	4	0	2	0	0	0	0	0
VJW-S48R3_180	1	2	1	1	0	0	0	0
VJW-S48R3_52	1	0	0	1	1	0	0	0
VJW-S48R3_68	1	0	0	0	0	0	0	0
VJW-S48R3_97	1	0	1	0	0	0	0	0
VJW-S48R4_115	2	2	1	0	1	0	0	0
VJW-S48R4_129	1	0	0	0	0	0	0	0
VJW-S48R4_137	2	0	4	2	0	0	0	0
VJW-S48R4_145	1	0	3	1	1	0	0	0
VJW-S48R4_147	1	1	0	0	0	0	0	0
VJW-S48R4_167	3	1	2	1	1	0	0	0
VJW-S48R4_195	1	0	2	0	0	0	0	0
VJW-S48R4_30	1	0	1	0	0	0	0	0
VJW-S48R4_34	1	0	0	0	0	0	0	0
VJW-S48R4_40	1	1	1	0	1	0	0	0
VJW-S48R4_55	1	0	1	0	1	0	0	0
VJW-S48R4_91	1	1	0	1	0	1	0	0
VJW-S48R5_129	4	0	2	1	0	0	1	0
VJW-S48R5_151	1	1	0	0	1	0	0	0
VJW-S48R5_64	1	0	1	1	0	0	0	0
VJW-S48R5_89	1	0	0	0	0	0	0	0
VJW-S49R1_83	1	1	1	2	1	0	0	0
VJW-S49R2_27	2	0	0	0	3	0	0	0
VJW-S49R2_38	1	1	1	0	1	0	0	0
VJW-S49R2_48	7	5	2	5	2	2	4	0
VJW-S50R1_132	2	1	0	0	1	1	0	0
VJW-S50R1_180	2	1	0	1	0	0	0	0
VJW-S50R1_29	2	2	0	3	1	1	0	0
VJW-S50R1_5	1	0	0	0	1	0	1	1
VJW-S50R2_111	3	1	2	3	1	0	0	0
VJW-S50R2_15	1	0	0	0	0	0	0	0
VJW-S50R2_155	3	0	2	0	1	2	3	0
VJW-S50R2_157	2	3	0	2	1	0	0	0
VJW-S50R2_170	2	0	3	5	2	0	0	0
VJW-S50R2_24	2	0	0	2	0	1	1	0
VJW-S50R2_95	1	0	0	0	0	0	0	0
VJW-S50R3_111	1	0	0	0	0	0	0	0
VJW-S50R3_51	1	0	0	0	0	0	0	0
AAB-S01R2_38	0	0	1	3	1	0	0	0
AAB-S01R3_154	0	0	0	0	1	0	0	0
AAB-S01R3_18	0	0	0	1	1	0	0	0
AAB-S01R3_60	0	0	1	0	1	0	0	0
AAB-S01R3_7	0	0	1	0	1	0	0	0
AAB-S01R3_97	0	2	0	0	2	0	1	0
AAB-S01R4_131	0	1	0	1	1	1	0	0
AAB-S01R4_170	0	3	0	0	1	0	0	0
AAB-S01R4_214	0	0	1	0	1	1	0	0
AAB-S01R4_34	0	1	1	0	1	1	0	0
AAB-S01R5_66	0	1	0	0	1	0	0	0
AAB-S02R1_21	0	0	0	0	1	0	0	0
AAB-S02R1_70	0	1	0	0	1	0	0	0
AAB-S02R1_88	0	0	2	6	2	1	0	0
AAB-S02R2_11	0	1	0	0	1	0	0	0
AAB-S02R2_112	0	0	2	1	1	0	0	0
AAB-S02R2_180	0	1	0	0	1	0	0	0
AAB-S02R2_214	0	2	3	5	1	0	0	0
AAB-S02R2_72	0	0	0	0	1	0	0	0
AAB-S02R2_87	0	0	2	0	1	0	0	0
AAB-S02R2_91	0	1	1	0	1	0	0	0
AAB-S02R3_104	0	1	1	0	1	0	0	0
AAB-S02R3_106	0	0	1	1	1	0	0	0
AAB-S02R3_125	0	2	1	2	1	0	0	0
AAB-S02R3_166	0	1	0	1	1	0	0	0
AAB-S02R3_170	0	1	0	0	1	0	0	0
AAB-S02R3_20	0	0	1	0	1	0	0	0
AAB-S02R3_236	0	0	0	0	1	0	0	0
AAB-S02R3_32	0	0	0	0	1	0	0	0
AAB-S02R4_2	0	2	1	1	1	0	0	0
AAB-S02R4_229	0	0	0	0	1	0	0	0
AAB-S02R4_238	0	1	2	0	1	0	0	0
AAB-S02R4_26	0	0	0	0	1	0	0	0
AAB-S02R4_42	0	0	0	0	1	0	0	0
AAB-S02R4_74	0	0	0	0	1	0	0	0
AAB-S02R5_140	0	0	0	0	1	0	0	0
AAB-S02R5_146	0	0	0	0	1	0	0	0
AAB-S02R5_173	0	1	0	0	1	0	0	0
AAB-S02R5_202	0	0	0	0	1	0	0	0
AAB-S02R5_254	0	0	0	0	1	0	0	0
AAB-S03R1_64	0	0	0	0	1	0	0	0
AAB-S03R2_110	0	2	2	0	1	0	0	0
AAB-S03R2_183	0	0	1	0	1	0	0	0
AAB-S03R2_24	0	1	0	0	2	0	0	0
AAB-S03R2_252	0	1	0	0	1	0	1	0
AAB-S03R3_139	0	1	1	0	1	0	0	0
AAB-S03R3_192	0	0	1	1	1	0	0	0
AAB-S03R3_199	0	1	0	1	1	0	0	0
AAB-S03R3_232	0	0	0	0	1	0	0	0
AAB-S03R3_262	0	1	1	0	1	0	0	0
AAB-S03R3_53	0	0	0	0	1	0	0	0
AAB-S03R3_8	0	0	0	0	1	0	0	0
AAB-S03R3_87	0	0	0	1	1	0	0	0
AAB-S03R4_158	0	0	0	0	1	0	0	0
AAB-S03R4_21	0	0	1	1	1	1	0	0
AAB-S03R4_36	0	1	0	0	1	0	1	0
AAB-S03R5_11	0	1	1	0	1	0	0	0
AAB-S04R1_112	0	2	1	0	2	0	0	0
AAB-S04R1_143	0	1	0	1	1	0	0	0
AAB-S04R1_24	0	4	3	0	1	0	0	0
AAB-S04R1_259	0	1	2	1	1	0	0	0
AAB-S04R1_45	0	0	0	5	2	0	0	0
AAB-S04R1_72	0	1	2	1	1	0	0	0
AAB-S04R3_140	0	1	1	0	1	0	0	0
AAB-S04R3_187	0	0	0	0	1	0	0	0
AAB-S04R3_202	0	1	0	0	1	0	0	0
AAB-S04R3_217	0	0	0	1	1	0	0	0
AAB-S04R3_225	0	0	0	0	1	0	0	0
AAB-S04R3_252	0	0	1	0	1	0	0	0
AAB-S04R3_279	0	1	0	0	1	0	0	0
AAB-S04R3_287	0	0	0	0	1	0	0	0
AAB-S04R3_331	0	2	3	4	1	0	1	0
AAB-S04R3_350	0	1	0	0	1	0	0	0
AAB-S04R4_110	0	1	2	3	1	0	0	1
AAB-S04R4_119	0	0	2	0	1	0	0	0
AAB-S04R4_153	0	2	0	1	1	0	0	0
AAB-S04R4_158	0	0	0	0	1	0	0	0
AAB-S04R4_200	0	1	0	0	1	0	0	0
AAB-S04R4_209	0	1	0	0	1	0	0	0
AAB-S04R4_22	0	1	0	1	1	1	1	0
AAB-S04R4_221	0	1	0	5	1	0	0	0
AAB-S04R4_231	0	1	0	0	1	0	0	0
AAB-S04R4_238	0	1	0	0	1	0	0	0
AAB-S04R4_24	0	2	0	0	1	0	0	0
AAB-S04R4_256	0	1	2	0	1	1	0	0
AAB-S04R4_268	0	3	1	1	1	0	0	0
AAB-S04R4_275	0	1	1	0	1	0	0	0
AAB-S04R4_277	0	0	1	1	1	0	0	0
AAB-S04R4_309	0	2	2	0	1	0	0	0
AAB-S04R4_314	0	0	0	0	1	0	0	0
AAB-S04R4_318	0	4	1	3	1	0	0	0
AAB-S04R4_324	0	3	0	1	1	0	1	0
AAB-S04R4_345	0	0	0	0	1	0	0	0
AAB-S04R4_49	0	0	1	0	1	0	0	0
AAB-S04R4_68	0	1	1	0	1	0	0	0
AAB-S04R4_77	0	0	2	0	1	0	0	0
AAB-S04R5_46	0	1	0	1	1	0	0	0
AAB-S04R5_98	0	2	2	4	1	0	0	0
AAB-S05R1_1	0	3	0	2	2	0	0	0
AAB-S05R1_126	0	1	1	1	2	0	0	0
AAB-S05R1_133	0	1	0	1	1	0	0	0
AAB-S05R1_15	0	1	1	0	1	0	0	0
AAB-S05R1_150	0	2	0	0	1	0	0	0
AAB-S05R1_164	0	1	1	0	1	0	1	0
AAB-S05R1_187	0	1	1	0	1	0	0	0
AAB-S05R1_215	0	3	1	3	1	0	0	0
AAB-S05R1_256	0	2	1	1	1	0	0	0
AAB-S05R1_264	0	0	0	0	1	0	0	0
AAB-S05R1_272	0	3	1	0	1	0	0	0
AAB-S05R1_275	0	0	2	0	1	0	0	0
AAB-S05R1_323	0	2	0	1	1	0	0	0
AAB-S05R1_330	0	2	1	0	1	0	0	0
AAB-S05R1_339	0	1	1	1	1	0	0	0
AAB-S05R1_46	0	3	0	0	1	0	0	0
AAB-S05R1_69	0	0	1	0	1	0	0	0
AAB-S05R1_79	0	3	0	1	1	0	0	0
AAB-S05R4_52	0	1	0	0	1	0	0	0
AAB-S05R4_77	0	0	0	0	1	0	0	0
AAB-S06R1_25	0	0	1	0	1	0	1	0
AAB-S06R1_27	0	1	2	2	1	3	0	0
AAB-S06R2_10	0	0	2	0	1	1	0	0
AAB-S06R2_108	0	1	0	1	1	0	0	0
AAB-S06R2_121	0	0	0	2	1	0	0	0
AAB-S06R2_137	0	1	0	3	1	0	0	0
AAB-S06R2_178	0	2	0	0	3	0	0	0
AAB-S06R2_202	0	1	2	4	1	1	2	0
AAB-S06R2_30	0	4	1	0	1	0	0	0
AAB-S06R2_43	0	1	0	3	1	0	0	0
AAB-S06R2_75	0	1	1	0	1	0	0	0
AAB-S06R4_113	0	2	0	0	1	0	0	0
AAB-S06R4_123	0	2	0	1	2	0	0	0
AAB-S06R4_150	0	1	1	0	1	0	0	0
AAB-S06R4_155	0	1	0	0	1	0	0	0
AAB-S06R4_220	0	0	1	1	1	0	0	0
AAB-S06R4_260	0	0	2	0	1	1	0	0
AAB-S06R4_261	0	1	0	1	1	0	0	0
AAB-S06R4_263	0	0	0	0	2	0	0	0
AAB-S06R4_270	0	0	1	1	1	0	0	0
AAB-S06R4_319	0	2	0	0	1	0	0	0
AAB-S06R4_327	0	3	0	1	1	0	0	0
AAB-S06R4_337	0	1	1	0	1	0	0	0
AAB-S06R4_344	0	1	0	0	1	0	0	0
AAB-S06R4_356	0	0	1	0	1	0	0	0
AAB-S06R4_368	0	2	3	0	1	1	1	0
AAB-S06R4_63	0	3	1	0	1	0	0	0
AAB-S06R4_68	0	0	1	0	1	0	0	0
AAB-S06R4_77	0	2	2	0	1	0	0	0
AAB-S06R4_84	0	1	2	0	1	1	0	0
AAB-S06R5_108	0	1	3	3	1	0	0	0
AAB-S07R1_22	0	0	0	0	2	1	0	0
AAB-S07R4_177	0	1	0	0	1	0	0	0
AAB-S07R4_40	0	0	2	0	1	0	0	0
AAB-S07R5_25	0	0	0	0	1	1	0	0
AAB-S08R1_109	0	0	0	0	1	0	0	0
AAB-S08R1_127	0	0	1	0	1	0	0	0
AAB-S08R1_156	0	1	2	2	1	1	0	0
AAB-S08R1_157	0	2	0	0	1	0	0	0
AAB-S08R1_165	0	1	0	0	1	0	0	0
AAB-S08R1_171	0	0	2	1	1	1	0	0
AAB-S08R1_183	0	1	1	0	1	0	0	0
AAB-S08R1_185	0	0	1	0	1	0	0	0
AAB-S08R1_229	0	1	0	0	1	0	0	0
AAB-S08R1_257	0	0	1	2	1	3	0	0
AAB-S08R1_282	0	1	1	0	1	0	0	0
AAB-S08R1_289	0	0	1	1	1	0	0	0
AAB-S08R1_346	0	1	0	0	1	0	0	0
AAB-S08R1_376	0	0	0	0	1	0	0	0
AAB-S08R1_381	0	2	1	1	2	0	1	0
AAB-S08R1_387	0	1	1	0	1	0	0	1
AAB-S08R1_41	0	0	0	0	1	0	0	0
AAB-S08R1_63	0	0	1	0	2	0	0	0
AAB-S08R1_79	0	3	1	0	1	0	0	0
AAB-S08R4_164	0	2	2	0	1	0	0	0
AAB-S08R4_179	0	0	0	0	2	0	0	0
AAB-S08R4_19	0	0	3	2	2	1	0	0
AAB-S08R4_229	0	1	1	0	1	0	0	0
AAB-S08R4_28	0	0	2	1	1	0	0	0
AAB-S08R4_38	0	0	3	0	1	0	0	0
AAB-S08R4_49	0	2	0	0	1	0	0	0
AAB-S08R4_62	0	4	1	0	1	0	0	0
AAB-S08R5_116	0	0	0	0	1	0	0	0
AAB-S08R5_131	0	0	0	0	1	0	0	0
AAB-S08R5_141	0	1	2	0	1	0	0	0
AAB-S08R5_151	0	1	0	1	1	0	0	0
AAB-S08R5_171	0	2	1	1	1	0	0	0
AAB-S08R5_208	0	2	0	1	1	0	0	0
AAB-S08R5_216	0	0	1	0	1	0	0	0
AAB-S08R5_268	0	2	0	1	2	0	0	0
AAB-S08R5_342	0	0	1	0	1	0	0	0
AAB-S08R5_50	0	1	0	1	1	0	1	0
AAB-S08R5_62	0	3	0	1	1	2	1	0
AAB-S08R5_9	0	2	1	0	1	0	0	0
AAB-S08R5_93	0	0	0	0	1	0	0	0
AAB-S09R3_142	0	0	0	0	1	0	0	0
AAB-S10R1_118	0	0	0	0	1	0	0	0
AAB-S10R1_164	0	3	0	0	1	0	0	0
AAB-S10R1_183	0	2	0	0	1	0	0	0
AAB-S10R1_198	0	2	1	2	1	1	0	0
AAB-S10R1_203	0	0	1	1	2	1	0	0
AAB-S10R1_233	0	0	4	2	2	0	1	0
AAB-S10R1_93	0	0	1	0	1	0	0	0
AAB-S10R3_105	0	0	0	0	1	0	0	0
AAB-S10R3_135	0	1	0	1	2	0	0	0
AAB-S10R3_143	0	4	0	0	1	0	1	0
AAB-S10R3_147	0	1	1	1	1	0	0	0
AAB-S10R3_263	0	1	0	0	1	1	0	0
AAB-S10R3_268	0	0	1	1	1	0	0	0
AAB-S10R3_286	0	1	0	0	1	1	0	0
AAB-S10R3_319	0	1	0	0	1	0	0	0
AAB-S10R3_7	0	0	3	0	1	0	0	0
AAB-S10R4_7	0	2	0	1	1	0	0	0
AAB-S11R1_20	0	1	0	0	1	0	0	0
AAB-S11R1_31	0	0	0	0	1	0	0	0
AAB-S11R2_143	0	0	0	0	1	0	0	0
AAB-S11R2_94	0	0	0	0	1	0	0	0
AAB-S11R2_96	0	0	0	1	1	0	0	0
AAB-S11R3_88	0	0	0	0	1	0	0	0
AAB-S12R3_27	0	1	0	1	2	0	0	0
AAB-S13R1_122	0	2	1	0	1	0	0	0
AAB-S13R1_176	0	2	0	0	1	0	0	0
AAB-S13R1_217	0	1	0	0	1	0	0	0
AAB-S13R1_223	0	3	1	0	1	0	0	0
AAB-S13R1_226	0	2	0	0	1	0	0	1
AAB-S13R1_232	0	1	0	0	1	0	1	0
AAB-S13R1_234	0	1	0	1	1	0	0	0
AAB-S13R1_269	0	2	0	0	1	0	1	0
AAB-S13R2_107	0	1	2	0	1	0	0	0
AAB-S13R2_138	0	0	0	0	1	0	0	0
AAB-S13R2_212	0	2	2	1	1	0	1	0
AAB-S13R2_79	0	1	1	0	1	0	0	0
AAB-S13R3_228	0	2	0	0	1	0	0	0
AAB-S13R3_23	0	2	1	0	1	0	0	0
AAB-S13R3_248	0	1	0	0	1	0	1	0
